route_id,service_id,trip_id,block_id,shape_id,trip_headsign
JUIN1840E,JUIN18DIM,JUIN1840E2D3613070516,D36,JUIN1840E,
JUIN1840E,JUIN18DIM,JUIN1840E2D4515380526,D45,JUIN1840E,
JUIN1840E,JUIN18DIM,JUIN1840E2D5512050512,D55,JUIN1840E,
JUIN1840E,JUIN18DIM,JUIN1840E2D6310360506,D63,JUIN1840E,
JUIN1840E,JUIN18DIM,JUIN1840E2D6314040520,D63,JUIN1840E,
JUIN1840E,JUIN18DIM,JUIN1840E2D6316380530,D63,JUIN1840E,
JUIN1840E,JUIN18DIM,JUIN1840E2D6817370534,D68,JUIN1840E,
JUIN1840E,JUIN18DIM,JUIN1840E2D6909330502,D69,JUIN1840E,
JUIN1840E,JUIN18DIM,JUIN1840E2D7212370514,D72,JUIN1840E,
JUIN1840E,JUIN18DIM,JUIN1840E2D7910050504,D79,JUIN1840E,
JUIN1840E,JUIN18DIM,JUIN1840E2D8011370510,D80,JUIN1840E,
JUIN1840E,JUIN18DIM,JUIN1840E2D9114380522,D91,JUIN1840E,
JUIN1840E,JUIN18DIM,JUIN1840E2D9720360542,D97,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L10714050044,L107,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L12014350046,L120,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L1205090002,L12,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L14115060048,L141,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L14307180012,L143,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L14308110018,L143,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L14318400062,L143,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L1506050006,L15,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L15709140024,L157,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L15711340034,L157,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L16916090052,L169,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L16917100056,L169,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L17416400054,L174,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L17417400058,L174,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L18821590072,L188,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L18822570074,L188,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L19215370050,L192,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L20423560076,L204,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L22319360066,L223,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L22618090060,L226,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L22619070064,L226,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L23824560078,L238,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L2512350038,L25,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L26120050068,L261,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L26121000070,L261,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L2709350026,L27,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L2805350004,L28,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L3013350042,L30,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L3607330014,L36,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L3908310020,L39,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L4508510022,L45,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L5611040032,L56,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L6106340008,L61,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L6507010010,L65,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L6507500016,L65,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L7410050028,L74,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L7912040036,L79,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L8613050040,L86,JUIN1840E,
JUIN1840E,JUIN18SEM,JUIN1840E2L8810340030,L88,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S10119350342,S101,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S10615090326,S106,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S10616080330,S106,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S12120350344,S121,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S12121350346,S121,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S12618360340,S126,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S12623330350,S126,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S12824320352,S128,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S12916380332,S129,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S13617070334,S136,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S1408340302,S14,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S14217360336,S142,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S16622330348,S166,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S215390328,S2,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S2407330300,S24,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S2812400316,S28,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S2813400320,S28,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S2814390324,S28,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S3912100314,S39,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S4310070306,S43,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S6410370308,S64,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S7118040338,S71,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S7209360304,S72,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S7511080310,S75,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S8213100318,S82,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S8214100322,S82,JUIN1840E,
JUIN1840E,JUIN18SAM,JUIN1840E2S8411380312,S84,JUIN1840E,
JUIN1840O,JUIN18DIM,JUIN1840O1D10214520525,D102,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D10519210541,D105,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D11722210547,D117,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D11815520529,D118,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D12421210545,D124,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D12523200549,D125,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D13416520533,D134,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D13417490537,D134,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D13524160551,D135,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D15218210539,D152,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D2013210519,D20,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D3210510509,D32,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D3308170501,D33,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D3612510517,D36,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D4515220527,D45,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D5511490513,D55,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D6310200507,D63,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D6313480521,D63,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D6316220531,D63,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D6817220535,D68,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D6909180503,D69,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D7212210515,D72,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D7909490505,D79,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D8011210511,D80,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D9114220523,D91,JUIN1840O,
JUIN1840O,JUIN18DIM,JUIN1840O1D9720210543,D97,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L10713470043,L107,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L12014170045,L120,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L14114480047,L141,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L14307520017,L143,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L14318220061,L143,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L15708550023,L157,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L15711160033,L157,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L16915500051,L169,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L16916500055,L169,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L17416200053,L174,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L17417200057,L174,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L18821440071,L188,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L18822430073,L188,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L19215190049,L192,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L20423420075,L204,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L22319200065,L223,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L22617510059,L226,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L22618500063,L226,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L23824420077,L238,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L2512170037,L25,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L26119490067,L261,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L26120440069,L261,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L2709170025,L27,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L3013170041,L30,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L3607160013,L36,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L3908120019,L39,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L4508320021,L45,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L5610460031,L56,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L6506450009,L65,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L7409470027,L74,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L7911460035,L79,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L8612470039,L86,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O1L8810160029,L88,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S10119200343,S101,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S10614530327,S106,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S10615520331,S106,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S12120200345,S121,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S12121200347,S121,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S12618210341,S126,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S12623200351,S126,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S12824190353,S128,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S12916220333,S129,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S13616520335,S136,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S1408180303,S14,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S14217210337,S142,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S16622200349,S166,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S215230329,S2,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S2407180301,S24,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S2812230317,S28,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S2813230321,S28,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S2814230325,S28,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S3911530315,S39,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S4309500307,S43,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S6410200309,S64,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S7117490339,S71,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S7209190305,S72,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S7510510311,S75,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S8212530319,S82,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S8213530323,S82,JUIN1840O,
JUIN1840O,JUIN18SAM,JUIN1840O1S8411210313,S84,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O4L1204540001,L12,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O4L14307010011,L143,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O4L1505500005,L15,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O4L2805200003,L28,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O4L6106180007,L61,JUIN1840O,
JUIN1840O,JUIN18SEM,JUIN1840O4L6507310015,L65,JUIN1840O,
JUIN1841N,JUIN18SEM,JUIN1841N1L12615580001,L126,JUIN1841N,
JUIN1841N,JUIN18SEM,JUIN1841N1L16516590003,L165,JUIN1841N,
JUIN1841N,JUIN18SEM,JUIN1841N1L21619590009,L216,JUIN1841N,
JUIN1841N,JUIN18SEM,JUIN1841N1L21818030005,L218,JUIN1841N,
JUIN1841N,JUIN18SEM,JUIN1841N1L23818590007,L238,JUIN1841N,
JUIN1841S,JUIN18SEM,JUIN1841S2L13107120004,L131,JUIN1841S,
JUIN1841S,JUIN18SEM,JUIN1841S2L15208340008,L152,JUIN1841S,
JUIN1841S,JUIN18SEM,JUIN1841S2L15607540006,L156,JUIN1841S,
JUIN1841S,JUIN18SEM,JUIN1841S2L8206310002,L82,JUIN1841S,
JUIN1842E,JUIN18DIM,JUIN1842E1D10115240525,D101,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D10119200547,D101,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D10121470557,D101,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D10420470553,D104,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D10423140563,D104,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D10915540527,D109,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D10919480549,D109,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D10922170559,D109,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D11423440565,D114,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D11716240529,D117,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D12118060539,D121,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D12916540531,D129,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D13122450561,D131,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D1410490507,D14,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D1413200517,D14,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D15318560545,D153,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D15321170555,D153,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D2611190509,D26,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D2613510519,D26,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D3909170501,D39,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D4214530523,D42,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D6809470503,D68,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D6812200513,D68,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D7311490511,D73,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D7710180505,D77,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D7712470515,D77,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D8117370535,D81,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D8517240533,D85,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D8618360543,D86,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D8818210541,D88,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D9017510537,D90,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D9020170551,D90,JUIN1842E,
JUIN1842E,JUIN18DIM,JUIN1842E1D9414220521,D94,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L11416540051,L114,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L11517540059,L115,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L11614220035,L116,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L12809020011,L128,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L13813570033,L138,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L13816380049,L138,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L13818220063,L138,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L13911080021,L139,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L14415320041,L144,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L14810170017,L148,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L14907550005,L149,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L15009530015,L150,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L15114470037,L151,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L15117400057,L151,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L15508160007,L155,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L17815120039,L178,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L18721240079,L187,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L19015530043,L190,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L19416080045,L194,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L19418370065,L194,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L19519170069,L195,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L19521540081,L195,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L19822130083,L198,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L20116230047,L201,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L20118560067,L201,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L20519360071,L205,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L21323020087,L213,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L21622320085,L216,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L22818090061,L228,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L23124390093,L231,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L23917250055,L239,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L23919560073,L239,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L23923310089,L239,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L25025200095,L250,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L25123590091,L251,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L25220250075,L252,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L26020550077,L260,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L2712110025,L27,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L3108370009,L31,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L511390023,L5,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L5210410019,L52,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L6112410027,L61,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L7413070029,L74,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L7707340003,L77,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L8309280013,L83,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L8513320031,L85,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L9517090053,L95,JUIN1842E,
JUIN1842E,JUIN18SEM,JUIN1842E1L9707080001,L97,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S10114250327,S101,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S10117100339,S101,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S11015550333,S110,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S11019520357,S110,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S11022210367,S110,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S11916250335,S119,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S11923470373,S119,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S12816550337,S128,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S12919220355,S129,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S13120520361,S131,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S13123180371,S131,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S13221510365,S132,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S13224170375,S132,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S13624470377,S136,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S14222490369,S142,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S14225250379,S142,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S15120220359,S151,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S16921220363,S169,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S3010510313,S30,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S3013250323,S30,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S3307430301,S33,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S3411520317,S34,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S4108440305,S41,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S4608130303,S46,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S5209170307,S52,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S5609490309,S56,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S6818370351,S68,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S7910200311,S79,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S7912510321,S79,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S8114550329,S81,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S8117390343,S81,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S8218070347,S82,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S8315250331,S83,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S8612240319,S86,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S9017250341,S90,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S9111210315,S91,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S9113550325,S91,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S9417530345,S94,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S9518220349,S95,JUIN1842E,
JUIN1842E,JUIN18SAM,JUIN1842E1S9618570353,S96,JUIN1842E,
JUIN1842O,JUIN18DIM,JUIN1842O2D10116370544,D101,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D10120320560,D101,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D10123010570,D101,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D10422020566,D104,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D10917070546,D109,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D10921020562,D109,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D10923310572,D109,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D1114170534,D11,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D11717370548,D117,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D12918050550,D129,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D1412070522,D14,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D1414370536,D14,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D15320030558,D153,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D15322320568,D153,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D1607000502,D16,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D2612370524,D26,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D2615070538,D26,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D2707300504,D27,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D3908010506,D39,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D3910370516,D39,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D413170528,D4,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D4216070542,D42,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D4708330508,D47,JUIN1842O,
JUIN1842O,JUIN18DIM,JUIN1842O2D509350512,D5,JUIN1842O,
